"""","011 耕種農業","012 畜産","013 農業サービス","015 林業","017 漁業","061 金属鉱物","062 石炭・原油・天然ガス","063 非金属鉱物","111 食料品","112 飲料","113 飼料・有機質肥料（別掲を除く。）","114 たばこ","151 繊維工業製品","152 衣服・その他の繊維既製品","161 木材・木製品","162 家具・装備品","163 パルプ・紙・板紙・加工紙","164 紙加工品","191 印刷・製版・製本","201 化学肥料","202 無機化学工業製品","203 石油化学基礎製品","204 有機化学工業製品（石油化学基礎製品を除く。）","205 合成樹脂","206 化学繊維","207 医薬品","208 化学最終製品（医薬品を除く。）","211 石油製品","212 石炭製品","221 プラスチック製品","222 ゴム製品","231 なめし革・毛皮・同製品","251 ガラス・ガラス製品","252 セメント・セメント製品","253 陶磁器","259 その他の窯業・土石製品","261 銑鉄・粗鋼","262 鋼材","263 鋳鍛造品","269 その他の鉄鋼製品","271 非鉄金属製錬・精製","272 非鉄金属加工製品","281 建設・建築用金属製品","289 その他の金属製品","291 はん用機械","301 生産用機械","311 業務用機械","321 電子デバイス","329 その他の電子部品","331 産業用電気機器","332 民生用電気機器","333 電子応用装置・電気計測器","339 その他の電気機械","341 通信機械・同関連機器","342 電子計算機・同附属装置","351 乗用車","352 その他の自動車","353 自動車部品・同附属品","354 船舶・同修理","359 その他の輸送機械・同修理","391 その他の製造工業製品","392 再生資源回収・加工処理","411 建築","412 建設補修","413 公共事業","419 その他の土木建設","461 電力","462 ガス・熱供給","471 水道","481 廃棄物処理","511 商業","531 金融・保険","551 不動産仲介及び賃貸","552 住宅賃貸料","553 住宅賃貸料（帰属家賃）","571 鉄道輸送","572 道路輸送（自家輸送を除く。）","573 自家輸送","574 水運","575 航空輸送","576 貨物利用運送","577 倉庫","578 運輸附帯サービス","579 郵便・信書便","591 通信","592 放送","593 情報サービス","594 インターネット附随サービス","595 映像・音声・文字情報制作","611 公務","631 教育","632 研究","641 医療","642 保健衛生","643 社会保険・社会福祉","644 介護","659 その他の非営利団体サービス","661 物品賃貸サービス","662 広告","663 自動車整備・機械修理","669 その他の対事業所サービス","671 宿泊業","672 飲食サービス","673 洗濯・理容・美容・浴場業","674 娯楽サービス","679 その他の対個人サービス","681 事務用品","691 分類不明","700 内生部門計"
"641 医療","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.027999987357495267","0.0","0.0","0.0007674428803227646","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0012198189083269682"
"642 保健衛生","0.0","0.0","0.002884442040742744","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00010481081647626035","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000001919949620521957","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00019979022026871785","0.0","0.00002461215348138911","0.00014008240709879674","0.000017311820511044942","0.00002004048177318183","0.0","0.0000639386189258312","0.0","0.0","0.00029308323563892143","0.0","0.0","0.02070773263433814","0.0006511426002294503","0.0","0.0010170804946562915","0.0005024284039524368","0.0","0.00032690421706440013","0.0002876042565429968","0.000019829545229209714","0.000037266617805989986","0.000012551933625374989","0.012879551696782166","0.03666330306088127","0.0022385584788856953","0.0015348857606455291","0.000016107987951225013","0.0","0.0","0.0","0.000030467060030263947","0.0","0.00007570137322291026","0.0","0.000017593244194229415","0.00004893325504012527","0.0","0.0012863341396920477","0.000721863939030093"
"643 社会保険・社会福祉","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"644 介護","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659 その他の非営利団体サービス","0.00003715779988666871","0.0","0.0005408328826392645","0.0","0.006218905472636816","0.0","0.0","0.0021321961620469083","0.0006180110224083526","0.00055940522592753","0.0","0.0","0.0012161987320481304","0.0012315270935960591","0.0006101281269066504","0.0009126308104161596","0.0003203416978109984","0.0014750068287353183","0.0007216959855660803","0.0011723329425556857","0.005564067413918233","0.00015297717109908214","0.000573932275991433","0.0007168458781362007","0.0","0.003249135310764071","0.001029185672718956","0.00011086535956407741","0.0003735475005669917","0.0004508905087547907","0.0005176429988784402","0.0010090817356205853","0.0","0.0019029110490303251","0.0","0.0005066882853668423","0.0009922030471324582","0.0005932644327412849","0.0006765899864682003","0.0008120911346717798","0.0","0.000374838936394518","0.001356577959937655","0.0007822778508693952","0.0037174560122702044","0.0020702070207020704","0.0009619653692467072","0.0","0.0006454736162659351","0.00047596382674916705","0.0","0.000984251968503937","0.0011597646526363432","0.0","0.0","0.0","0.0","0.0","0.0007296902870115129","0.0006451612903225806","0.0010215548064153642","0.0015180265654648956","0.000695151181478948","0.002275914388836525","0.0009759042911705234","0.0012467650225740032","0.001202502566662318","0.003868724190393393","0.007567054592677688","0.0022278803309993636","0.0006501710544666956","0.002685717874032103","0.0007444082819749324","0.0011322872201847732","0.0","0.00038363171355498723","0.0018073758676512984","0.0","0.0012648855432837664","0.0","0.0014292520247737017","0.005329838357361293","0.0027285975628662676","0.0","0.0010412966969100125","0.004270641433595713","0.0010161807238333463","0.0013076168682576005","0.0023008340523439745","0.000003965909045841942","0.0002919218394802549","0.0029999121364646226","0.001893215083772397","0.0005606009642336585","0.000041454786646031395","0.0004166118493180722","0.0","0.002616641842115857","0.002454809194376255","0.0016396552658680687","0.0028842150161983203","0.0014900190634791945","0.0015518781510696605","0.0014074836937864744","0.012280084447572132","0.0019573302016050106","0.0","0.017874284836616364","0.0012673602881116905"
"661 物品賃貸サービス","0.0008824977473083818","0.015108924806746311","0.01099693528033171","0.003738576571586818","0.001312880044223328","0.0","0.0","0.007249466950959489","0.0033736131105585364","0.00328425003609066","0.0014326647564469914","0.0","0.002535903739164187","0.005805770584095708","0.008182894878512722","0.009795570698466781","0.003203416978109984","0.0031685331876536464","0.011817771763644565","0.0023446658851113715","0.012136118054995565","0.0016356789832901858","0.0015258199532455171","0.0014336917562724014","0.0","0.0011529189812388638","0.0025877878437501325","0.00008453483666760903","0.0016142588417359285","0.004283459833170512","0.008196014148908635","0.0010090817356205853","0.0","0.005546783270577756","0.0","0.012768544791244426","0.0009453125439598467","0.0016204374797205321","0.0040595399188092015","0.008075795172569367","0.002457002457002457","0.0024833079536136816","0.0021358887028805635","0.004729225189346798","0.010619446021065584","0.009168059663109168","0.004143850821370431","0.015267175572519083","0.006131999354526384","0.013326987148976678","0.0035587188612099642","0.005905511811023622","0.004073319755600814","0.003205128205128205","0.0","0.0","0.0","0.003189792663476874","0.007702286362899303","0.008387096774193548","0.006129328838492185","0.05135989879822897","0.019770099601261283","0.011632451320720017","0.03848152100651539","0.06165819748002342","0.005269457002024969","0.007215822647250598","0.003496328854702562","0.006604073838319542","0.010095084952949767","0.009308234430323494","0.002077418461325393","0.0018337040822461372","0.0","0.002237851662404092","0.00679706384582973","0.12488099228964131","0.0037946566298512987","0.12166172106824925","0.01333968556455455","0.00655307994757536","0.0055812222876810026","0.00014330753797649757","0.013109037486681088","0.019343493552168817","0.01141249120612835","0.07126511932003923","0.008915731952832903","0.013420636211129135","0.0019440752288791443","0.005058429251026121","0.009668355494590589","0.016145307769929364","0.010847335839044882","0.0218392316800421","0.004816288397416279","0.0028179219838170766","0.0015621513055121626","0.009715973765515746","0.014512476261082393","0.010145276858689222","0.0019001044678950477","0.0033299004462753177","0.006140042223786066","0.004501859463691525","0.0","0.003571017163921207","0.008003755222550353"
"662 広告","0.0005016302984700275","0.0","0.0016224986479177934","0.0008307947936859596","0.0008982863460475401","0.0","0.0","0.0029850746268656717","0.00542395556137213","0.019146094990616428","0.0","0.0","0.0005175313753396299","0.0033866995073891628","0.0012202562538133007","0.007909467023606717","0.001815269620928991","0.0019120458891013384","0.0008119079837618403","0.0023446658851113715","0.0038706555922909443","0.00014120969639915275","0.000713915757940563","0.0007168458781362007","0.0","0.03982811026097893","0.03967659004951103","0.00012749516349868902","0.00021345571460970958","0.003982866160667318","0.0032784056595634545","0.004036326942482341","0.0","0.0006882869751811814","0.0","0.0016214025131738954","0.0003619946844925604","0.0004339086142379624","0.0006765899864682003","0.002300924881570043","0.0012285012285012285","0.000937097340986295","0.0021358887028805635","0.0009600682715215304","0.004791965442390264","0.002983155458402983","0.003329880124315525","0.007633587786259542","0.002259157656930773","0.0033317467872441696","0.009058557101261728","0.004921259842519685","0.001442634080108622","0.003205128205128205","0.005","0.0","0.0","0.002658160552897395","0.0008107669855683476","0.0012903225806451613","0.006231484319133722","0.0001265022137887413","0.002007596612111202","0.0003908135819214235","0.0008003819366434509","0.0008122863025860929","0.0034033091509310886","0.008737231036731146","0.005868837720393587","0.0007161043921069382","0.010068421786678262","0.026461083658179604","0.013953327331902222","0.01162347942844546","0.0","0.0041560102301790285","0.0035482225622602177","0.0","0.0018973283149256494","0.01112759643916914","0.0033349213911386373","0.00043687199650502403","0.00793773836470187","0.0007165376898824878","0.017387233218171837","0.010299782281024954","0.015320878605487375","0.02582543314808761","0.03201994056178698","0.0014753181650532026","0.002801207438416914","0.0013430568979151238","0.0014823336799486713","0.003699966363942146","0.0015476453681185054","0.0012279086085164232","0.003737053204684203","0.0064812205627792765","0.0006694934166480696","0.0021681391945362893","0.01229853656554988","0.0027609176764467427","0.00929612863177338","0.00820460006865774","0.01053835327234342","0.00883245253474261","0.0","0.0","0.005239524537021415"
"663 自動車整備・機械修理","0.006586220029912029","0.005094869992972593","0.025058590228952588","0.023123788424259207","0.002211166390270868","0.0","0.0","0.011087420042643924","0.00629644171065451","0.004276743178865309","0.0028653295128939827","0.0","0.005097684047095355","0.00422237860661506","0.014391845817033342","0.0011559990265271355","0.005552589428723972","0.002294455066921606","0.0038791159224176816","0.010550996483001172","0.026005967260704782","0.006860437750058838","0.010316782619650881","0.005495818399044205","0.0","0.0068127030709569224","0.004387803938011681","0.0016518938575047534","0.006510399295596141","0.008566919666341023","0.015184194633767578","0.0020181634712411706","0.0","0.016437912466091744","0.0","0.020672882042967168","0.0025714751939860114","0.004279567704143443","0.010148849797023005","0.0028423189713512294","0.0085995085995086","0.005271172543047909","0.011170120648848352","0.008142801265867795","0.009293640030675511","0.005786292915005787","0.005697794879384342","0.015267175572519083","0.011215104082620622","0.006028875138822783","0.0029116790682626984","0.008858267716535433","0.003847024213622992","0.002403846153846154","0.005","0.0","0.0","0.005050505050505051","0.0017836873682503648","0.0025806451612903226","0.001940954132189192","0.002213788741302973","0.002980808266181729","0.010735878985723809","0.007020894181082903","0.007971739992821657","0.045315061344647446","0.002825472723321017","0.038684381399530496","0.02104551241247613","0.0007260585277009787","0.0029465609769057247","0.002389031230524202","0.0012525301108238642","0.0","0.0025575447570332483","0.03626948750360366","0.219081461615823","0.0015116924785586476","0.010385756676557863","0.018580276322058123","0.0090869375273045","0.010108213698800037","0.0004299226139294927","0.004019889574117723","0.015240328253223915","0.0224341436723208","0.005230467473030402","0.003738855335058959","0.013587204391054496","0.002838474056222904","0.01597861150510236","0.00281611792928415","0.007624173113577755","0.005817488392659739","0.001808972503617945","0.009197661120149482","0.11050279779396965","0.0017853157777281857","0.0067483332429942","0.0048137954847817035","0.0023226767754234504","0.004564792805341489","0.008032955715756952","0.007441942294159043","0.0015169309062438834","0.0","0.005817302154129709","0.008796111552295722"
"669 その他の対事業所サービス","0.0007988926975633772","0.0010541110330288123","0.012078601045610239","0.0004153973968429798","0.006218905472636816","0.0","0.0","0.014498933901918977","0.013581701057162384","0.01073697127183485","0.004297994269340974","0.0","0.00483891835942554","0.018956720619282195","0.007967555539604494","0.01606230226332441","0.0035237586759209825","0.011308385686970773","0.026612539467749212","0.007033997655334115","0.02741714377872752","0.0025770769592845374","0.007461119587888629","0.008124253285543608","0.0","0.0182370820668693","0.01710227056147796","0.0009104817654199857","0.004002294648932055","0.019889281330627992","0.02010180312311276","0.039354187689202826","0.018867924528301886","0.03392849912951942","0.0","0.0298946088366437","0.001753704818655668","0.0033042332969182887","0.008795669824086604","0.014031130160162419","0.0036855036855036856","0.00864472297059857","0.011747387865843098","0.015005511503040216","0.019180859867506055","0.033727658480133725","0.017389373982536628","0.022900763358778626","0.020816524124576408","0.020466444550214184","0.02070527337431252","0.017716535433070866","0.02494908350305499","0.02403846153846154","0.03","0.0","0.0","0.011961722488038277","0.004783525214853251","0.004516129032258065","0.012514046378588212","0.014358001265022138","0.07434780916153645","0.017862479597232122","0.10358627274769715","0.025048642726259517","0.025746033726793686","0.01977830906324712","0.12089805704010789","0.026774347549331636","0.05754321483948774","0.07036484221407491","0.0908351222214528","0.03967013367001343","0.0017697560843808894","0.022058823529411766","0.014946887543521168","0.00041568890378813276","0.0078206947615228","0.013353115727002967","0.03620771796093378","0.10406290956749673","0.11587237605035502","0.0071653768988248785","0.08532175260727777","0.09906213364595545","0.13796607519737356","0.12422360248447205","0.04256542996836353","0.048994840352331356","0.023471758114806028","0.08790119117850105","0.03664746059489306","0.02836640879022312","0.03638348441300022","0.022694382318116036","0.056651793624458366","0.048025441809911036","0.053782637804061596","0.02624803512385495","0.10736591954665015","0.010211012993842715","0.012256052324789171","0.021249570889117747","0.020513722730471497","0.02666862399686827","0.0","0.010233076066505396","0.02787536890676275"
"671 宿泊業","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"672 飲食サービス","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0043115357210370955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007443274661575952","0.0","0.006743311961087774","0.021148533087751612","0.0","0.0","0.0","0.0","0.0","0.010824550255275326","0.0053596572241820465","0.0","0.0","0.0","0.0","0.01902622585723611","0.0010325222655543987"
"673 洗濯・理容・美容・浴場業","0.0","0.0","0.000360555255092843","0.0","0.00006909894969596462","0.0","0.0","0.0","0.00006543646119617851","0.00016240796881767","0.0","0.0","0.000051753137533962996","0.00004398311048557354","0.00007177977963607651","0.000060842054027743974","0.00010678056593699947","0.000054629882545752524","0.00009021199819576004","0.0","0.00008063865817272801","0.0","0.000041995044584739","0.0","0.0","0.00010481081647626035","0.000033882655891982096","0.000002771633989101935","0.000013340982163106849","0.00005009894541719897","0.0000862738331464067","0.0","0.0","0.0","0.0","0.0","0.000020631821395949036","0.000026879294687307405","0.0","0.00004511617414843221","0.0","0.000023427433524657373","0.000057726721699474687","0.00003555808413042705","0.00002599619589000143","0.00005143371480005143","0.0","0.0","0.00008068420203324189","0.0","0.0","0.0","0.00008486082824168364","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00005107774032076821","0.0","0.000005561209451831585","0.00002298903423067197","0.00007722983599191193","0.00003778075825981828","0.00004537745534574785","0.0","0.00004994755506717946","0.00007956715467854869","0.0000656324092837043","0.00008211727312688085","0.00005193546153313483","0.00002004048177318183","0.0","0.003069053708439898","0.00015523473709888453","0.0","0.00009255260072808046","0.0","0.0","0.0","0.000031006790487116676","0.00028661507595299513","0.0004116754383132608","0.0015910232791827164","0.0000781677479871805","0.00032690421706440013","0.0002876042565429968","0.00011501136232941634","0.00011179985341796996","0.00007531160175224993","0.012920639837164538","0.005718129835183316","0.01174552288304223","0.013221944480989343","0.00006443195180490005","0.00004025602834024395","0.0006694934166480696","0.000013550869965851808","0.00008124549341403719","0.009159234831386814","0.003202168087329104","0.0216958462066598","0.0001231527093596059","0.0005871990604815032","0.0","0.0041853857082517374","0.0011351187489403941"
"674 娯楽サービス","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00010215548064153642","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000022561140691273352","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00012108101126860611","0.05409479149221236","0.0","0.00032690421706440013","0.04429105550762151","0.0","0.00012422205935329995","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004463289444320465","0.0","0.0","0.002410324955628109","0.00023467425699102182","0.0","0.006052076002814919","0.0009541984732824427","0.0","0.01618477133970741","0.00034754387980555574"
"679 その他の対個人サービス","0.000018578899943334356","0.0","0.001081665765278529","0.00027693159789531985","0.0010364842454394694","0.0","0.0","0.0","0.00007270717910686501","0.00009022664934315","0.0","0.0","0.000025876568766981498","0.00008796622097114708","0.00003588988981803826","0.000060842054027743974","0.0","0.000054629882545752524","0.00009021199819576004","0.0","0.000040319329086364006","0.00002353494939985879","0.000055993392779652","0.0","0.0","0.00010481081647626035","0.0000762359757569597","0.00000554326797820387","0.000040022946489320544","0.00005009894541719897","0.0000862738331464067","0.0","0.0","0.00004048746912830479","0.0","0.00010133765707336846","0.00003376116228428024","0.00004031894203096111","0.0","0.00004511617414843221","0.0","0.00007028230057397213","0.000057726721699474687","0.0000711161682608541","0.00008232128698500453","0.00012858428700012858","0.0001479946721918011","0.0","0.00008068420203324189","0.00015865460891638903","0.0","0.0","0.0001414347137361394","0.0","0.0","0.0","0.0","0.0","0.00008107669855683477","0.0","0.00005107774032076821","0.00006325110689437066","0.00021132595916960022","0.00013793420538403181","0.0003089193439676477","0.0003400268243383645","0.00003403309150931089","0.00004346881112801565","0.00029968533040307675","0.0","0.0008163030904660721","0.00014008240709879674","0.001454192922927775","0.0006412954167418185","0.00046608080084840214","0.0001278772378516624","0.0002882930831836427","0.0","0.00016967976800148085","0.0","0.0","0.0002621231979030144","0.00034107469535828345","0.00028661507595299513","0.0002986664944625618","0.005694188578127617","0.0017978582037051513","0.00032690421706440013","0.00421819576263062","0.00040452272267587817","0.0003416106632215749","0.0017823745748032484","0.000414042030006985","0.0002242403856934634","0.00022109219544550078","0.00028505021269131255","0.002625602036049677","0.0010869127651865866","0.002008480249944209","0.0003929752290097024","0.0012186824012105578","0.0023445888204746148","0.00039364714075913336","0.0017851012701682115","0.0032019704433497538","0.011964180857310628","0.0","0.005894098222171025","0.0004439927709780095"
"681 事務用品","0.00023223624929167945","0.00035137034434293746","0.0012619433928249505","0.0012461921905289393","0.0011746821448313986","0.0","0.0","0.00042643923240938164","0.0007925082522648286","0.0001804532986863","0.0","0.0","0.000879803338077371","0.001143560872624912","0.0007895775759968417","0.0014602092966658554","0.0003203416978109984","0.0006009287080032778","0.0009021199819576004","0.0011723329425556857","0.001532134505281832","0.00016474464579901152","0.000223973571118608","0.0007168458781362007","0.0","0.0005240540823813018","0.0008385957333265568","0.00001108653595640774","0.000053363928652427394","0.00012524736354299743","0.0003450953325856268","0.0010090817356205853","0.0","0.0007287744443094862","0.0","0.0006080259424402108","0.00009190538621831843","0.00009407753140557592","0.0","0.000857207308820212","0.0","0.00042169380344383273","0.00043295041274606013","0.00035558084130427053","0.0014297907739500787","0.001182975440401183","0.000813970697054906","0.0","0.0006454736162659351","0.0011105822624147231","0.0006470397929472663","0.000984251968503937","0.0014992079656030775","0.0016025641025641025","0.0","0.0","0.0","0.0002658160552897395","0.0005675368898978433","0.0006451612903225806","0.0013280212483399733","0.00018975332068311195","0.0006172942491533058","0.00002298903423067197","0.0025064592226465964","0.00032113644520845536","0.000028360909591092404","0.0000869376222560313","0.0009490035462764098","0.003461171228516868","0.0023525116702627757","0.003946459537921274","0.001817741153659719","0.00047095132166977296","0.0","0.001534526854219949","0.001530170979974719","0.0005631914180355347","0.002452643919294132","0.001483679525222552","0.005717008099094807","0.001834862385321101","0.0016743666863043005","0.0035826884494124392","0.002300539214103516","0.0030145704237146205","0.0007035097318846244","0.0016345210853220007","0.0025884383088869713","0.003053749965298296","0.0016024645656575695","0.007819854648608618","0.0014538880442993365","0.002578764435474829","0.0032887464072518242","0.005383063631978249","0.004526344614294228","0.0009661446801658548","0.0011158223610801161","0.0012331291668925145","0.0019498918419368926","0.0023007647303722855","0.0008478553800965949","0.00394782011671816","0.0019176636171710064","0.003009395184967704","0.0","0.000057597051030987213","0.00122009213464757"
"691 分類不明","0.016042880101069214","0.01387912860154603","0.018748873264827836","0.011077263915812794","0.015201768933112217","0.0","0.0","0.004690831556503198","0.0015704750687082843","0.0008661758336942399","0.0007163323782234957","0.0","0.0013714581446500195","0.002287121745249824","0.005455263252341815","0.002433682161109759","0.0007474639615589962","0.0016388964763725759","0.0017140279657194407","0.0","0.002862672365131844","0.00004706989879971758","0.000601928972381259","0.0014336917562724014","0.0","0.002096216329525207","0.0015840141629501628","0.0002051009151935432","0.0009472097335805862","0.0012524736354299743","0.006556811319126909","0.014127144298688193","0.0","0.008502368516944006","0.0","0.0032428050263477908","0.0021569631459401263","0.0014764412581813853","0.007442489851150203","0.006000451161741484","0.002457002457002457","0.00454492210378353","0.0007215840212434336","0.0035558084130427052","0.01436289822922579","0.00882088208820882","0.004291845493562232","0.0","0.0008068420203324189","0.0033317467872441696","0.0029116790682626984","0.002952755905511811","0.0016972165648336728","0.003205128205128205","0.0","0.0","0.0","0.0002658160552897395","0.007783363061456138","0.016129032258064516","0.00143017672898151","0.001644528779253637","0.01677260770672406","0.01703487436492793","0.012735902044484385","0.015263426336966583","0.003499736243540803","0.0015214083894805478","0.009814694570700765","0.0014719923615531508","0.007763083410588148","0.0050139840885707245","0.007547953742815594","0.01927894346580092","0.00008781232479752505","0.018797953964194373","0.006919033996407424","0.00004022795843110962","0.005121243906953786","0.017804154302670624","0.007146260123868509","0.01345565749235474","0.011596539642181637","0.0004299226139294927","0.009565399890219883","0.0015072852118573103","0.004299226139294927","0.008826413860738803","0.008244655354232576","0.0006623068106556045","0.015092980211425945","0.00530946792353362","0.0021049770380507787","0.014015024105841462","0.010170240990493035","0.005218611586194799","0.004139752903464828","0.007205829072903667","0.0011158223610801161","0.007534283701013605","0.01098845298424853","0.0013804588382233713","0.0018698239186058835","0.005252317198764161","0.0012139338494018296","0.0022509297318457624","0.0006718172657037286","0.0","0.004956325455717596"
